          194          509       483000    12.00000000000000     
  0.565552947288176D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.566025020737610D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.566491477837595D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.566952395697407D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.567407850510640D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.567857917567800D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.568302671268752D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.568742185135019D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.569176531821934D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.569605783130654D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.570030010020024D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.570449282618314D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.570863670234805D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.571273241371252D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.571678063733203D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.572078204241195D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.572473729041815D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.572864703518634D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.573251192303019D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.573633259284812D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.574010967622893D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.574384379755623D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.574753557411166D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.575118561617687D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.575479452713449D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.575836290356780D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.576189133535941D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.576538040578873D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.576883069162841D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.577224276323967D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.577561718466662D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.577895451372946D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.578225530211672D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.578552009547644D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.578874943350639D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.579194385004327D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
